hotel,arrival_date_year,is_canceled,lead_time,previous_cancellations,previous_bookings_not_canceled,booking_changes,total_of_special_requests,is_repeated_guest,deposit_type,reserved_room_type
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,1,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,66,0,0,0,1,0,No Deposit,G
Resort Hotel,2015,0,13,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,50,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,1,48,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,0,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,0,7,0,0,1,1,0,No Deposit,C
Resort Hotel,2015,0,0,0,0,1,0,0,No Deposit,H
Resort Hotel,2015,1,66,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,13,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,66,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,10,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,10,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,58,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,17,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,19,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,10,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,12,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,10,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,63,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,35,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,113,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,35,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,68,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,113,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,21,0,0,1,0,0,No Deposit,E
Resort Hotel,2015,0,6,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,7,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,17,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,0,1,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,2,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,15,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,7,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,11,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,6,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,1,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,1,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,48,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,15,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,3,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,23,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,94,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,64,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,64,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,24,0,0,1,1,0,No Deposit,G
Resort Hotel,2015,0,24,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,23,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,53,0,0,1,2,0,No Deposit,A
Resort Hotel,2015,1,23,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,90,0,0,1,3,0,No Deposit,A
Resort Hotel,2015,0,79,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,0,43,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,90,0,0,1,3,0,No Deposit,A
Resort Hotel,2015,0,65,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,65,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,99,0,0,0,1,0,No Deposit,H
Resort Hotel,2015,0,25,0,0,1,2,0,No Deposit,F
Resort Hotel,2015,0,92,0,0,3,3,0,No Deposit,A
Resort Hotel,2015,0,91,0,0,3,3,0,No Deposit,A
Resort Hotel,2015,0,38,0,0,1,1,0,No Deposit,E
Resort Hotel,2015,0,6,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,38,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,13,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,32,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,315,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,8,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,0,0,0,0,0,0,No Deposit,L
Resort Hotel,2015,0,91,0,0,4,3,0,No Deposit,A
Resort Hotel,2015,0,3,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,9,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,19,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,25,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,108,0,0,1,2,0,No Deposit,A
Resort Hotel,2015,1,37,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,45,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,64,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,0,44,0,0,1,0,0,No Deposit,E
Resort Hotel,2015,0,26,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,96,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,123,0,0,1,2,0,No Deposit,E
Resort Hotel,2015,1,42,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,0,59,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,28,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,106,0,0,0,2,0,No Deposit,C
Resort Hotel,2015,0,1,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,4,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,3,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,73,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,44,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,95,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,94,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,40,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,64,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,64,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,94,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,60,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,57,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,87,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,6,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,19,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,4,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,1,59,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,44,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,37,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,66,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,38,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,62,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,0,41,0,0,0,1,0,No Deposit,C
Resort Hotel,2015,1,60,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,104,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,62,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,0,117,0,0,1,2,0,No Deposit,A
Resort Hotel,2015,1,31,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,34,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,47,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,24,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,1,104,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,104,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,32,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,47,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,29,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,30,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,123,0,0,2,1,0,No Deposit,E
Resort Hotel,2015,0,14,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,118,0,0,0,2,0,No Deposit,G
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,79,0,0,0,3,0,No Deposit,A
Resort Hotel,2015,0,63,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,68,0,0,3,2,0,No Deposit,A
Resort Hotel,2015,0,96,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,41,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,46,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,41,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,60,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,41,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,69,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,41,0,0,0,1,0,No Deposit,G
Resort Hotel,2015,0,52,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,41,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,89,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,1,28,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,0,65,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,82,0,0,0,3,0,No Deposit,A
Resort Hotel,2015,0,42,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,62,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,1,86,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,1,118,0,0,0,1,0,No Deposit,G
Resort Hotel,2015,0,28,0,0,0,1,0,No Deposit,F
Resort Hotel,2015,1,52,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,49,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,39,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,39,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,39,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,7,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,7,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,42,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,5,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,81,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,63,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,0,61,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,8,0,0,1,0,0,No Deposit,G
Resort Hotel,2015,0,89,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,57,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,102,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,108,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,28,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,0,29,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,96,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,44,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,44,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,1,44,0,0,0,1,0,No Deposit,G
Resort Hotel,2015,1,44,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,41,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,16,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,73,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,3,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,1,55,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,33,0,0,1,1,0,No Deposit,E
Resort Hotel,2015,1,19,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,55,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,33,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,19,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,1,19,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,117,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,72,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,19,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,34,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,9,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,0,8,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,36,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,22,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,22,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,22,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,36,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,22,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,22,0,0,0,2,0,No Deposit,G
Resort Hotel,2015,0,18,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,8,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,67,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,105,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,1,0,0,2,0,0,No Deposit,H
Resort Hotel,2015,1,67,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,39,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,45,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,45,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,14,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,53,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,28,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,55,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,55,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,25,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,1,43,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,109,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,62,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,0,25,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,43,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,35,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,42,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,312,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,30,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,47,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,40,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,11,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,39,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,39,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,1,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,12,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,16,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,16,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,12,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,51,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,67,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,0,52,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,25,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,94,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,54,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,33,0,0,0,1,0,No Deposit,C
Resort Hotel,2015,0,47,0,0,1,0,0,No Deposit,G
Resort Hotel,2015,0,43,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,87,0,0,0,3,0,No Deposit,A
Resort Hotel,2015,0,54,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,32,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,29,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,1,96,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,100,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,54,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,75,0,0,1,1,0,No Deposit,D
Resort Hotel,2015,0,31,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,25,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,61,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,60,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,1,31,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,107,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,31,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,115,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,59,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,85,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,299,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,50,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,1,50,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,88,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,116,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,47,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,48,0,0,0,3,0,No Deposit,A
Resort Hotel,2015,1,54,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,33,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,73,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,1,54,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,33,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,38,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,34,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,130,0,0,0,1,0,No Deposit,E
Resort Hotel,2015,1,39,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,39,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,45,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,31,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,1,48,0,0,0,1,0,No Deposit,H
Resort Hotel,2015,0,59,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,48,0,0,0,1,0,No Deposit,G
Resort Hotel,2015,1,48,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,1,48,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,48,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,96,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,51,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,96,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,41,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,6,0,0,5,2,0,No Deposit,F
Resort Hotel,2015,0,27,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,28,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,30,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,45,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,52,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,31,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,74,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,31,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,1,87,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,0,48,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,1,41,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,35,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,28,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,77,0,0,1,1,0,No Deposit,G
Resort Hotel,2015,1,33,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,30,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,34,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,298,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,35,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,40,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,101,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,1,101,0,0,0,2,0,No Deposit,G
Resort Hotel,2015,1,101,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,101,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,0,38,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,76,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,70,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,70,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,68,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,63,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,1,11,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,32,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,29,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,47,0,0,0,2,0,No Deposit,F
Resort Hotel,2015,0,50,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,29,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,0,36,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,49,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,70,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,110,0,0,1,1,0,No Deposit,A
Resort Hotel,2015,0,8,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,1,119,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,30,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,29,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,71,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,37,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,40,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,0,37,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,1,37,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,37,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,97,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,71,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,118,0,0,1,2,0,No Deposit,D
Resort Hotel,2015,0,102,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,54,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,1,58,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,34,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,105,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,47,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,15,0,0,1,3,0,No Deposit,D
Resort Hotel,2015,0,37,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,1,0,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,8,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,17,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,3,0,0,0,2,0,No Deposit,G
Resort Hotel,2015,1,30,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,31,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,66,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,52,0,0,0,0,0,No Deposit,C
Resort Hotel,2015,0,20,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,30,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,31,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,62,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,1,65,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,64,0,0,1,0,0,No Deposit,A
Resort Hotel,2015,0,77,0,0,2,3,0,No Deposit,E
Resort Hotel,2015,0,75,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,0,75,0,0,0,1,0,No Deposit,D
Resort Hotel,2015,1,62,0,0,0,0,0,No Deposit,D
Resort Hotel,2015,0,42,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,46,0,0,0,0,0,No Deposit,E
Resort Hotel,2015,0,0,0,0,0,0,0,No Deposit,F
Resort Hotel,2015,1,25,0,0,0,2,0,No Deposit,A
Resort Hotel,2015,1,16,0,0,0,3,0,No Deposit,D
Resort Hotel,2015,1,16,0,0,0,3,0,No Deposit,D
Resort Hotel,2015,0,16,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,4,0,0,0,3,0,No Deposit,A
Resort Hotel,2015,0,4,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,25,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,83,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,4,0,0,0,2,0,No Deposit,D
Resort Hotel,2015,1,56,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,32,0,0,0,2,0,No Deposit,E
Resort Hotel,2015,0,32,0,0,0,0,0,No Deposit,H
Resort Hotel,2015,0,0,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,18,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,23,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,1,39,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,18,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,1,18,0,0,0,3,0,No Deposit,D
Resort Hotel,2015,1,23,0,0,0,1,0,No Deposit,A
Resort Hotel,2015,0,286,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,72,0,0,0,0,0,No Deposit,G
Resort Hotel,2015,1,136,0,0,0,0,0,No Deposit,A
Resort Hotel,2015,0,58,0,0,1,0,0,No Deposit,D
